Product_ID,product_name,brand,price,Original_Price,Discount_Percentage,Rating,Number_of_Ratings,Shades_Available,Breadcrumbs,Product_URL,Description
PROD0534,Dove Natural Shampoo,Dove,2523,3613,30.2,3.6,5721,4,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0534,Tested by dermatologists and suitable for all skin types.
PROD0535,Head & Shoulders Intense Shampoo,Head & Shoulders,2046,3023,32.3,4.5,5509,7,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0535,Hydrating and gentle on skin with rich texture.
PROD0536,L'Oreal Hydra Shampoo,L'Oreal,1435,1685,14.8,3.6,3424,13,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0536,"Smudge-proof, waterproof, and lightweight formula."
PROD0537,L'Oreal Intense Shampoo,L'Oreal,4960,5372,7.7,4.5,2149,18,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0537,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0538,Pantene Hydra Shampoo,Pantene,5138,5434,5.4,3.6,7423,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0538,"Smudge-proof, waterproof, and lightweight formula."
PROD0539,Tresemme Matte Shampoo,Tresemme,4847,5212,7,3.8,3520,20,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0539,"Smudge-proof, waterproof, and lightweight formula."
PROD0540,Pantene Ultra Shampoo,Pantene,2172,2785,22,3.6,5977,5,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0540,Long-lasting formula with smooth application.
PROD0541,Head & Shoulders Intense Shampoo,Head & Shoulders,2645,3569,25.9,4,5715,18,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0541,Enriched with natural extracts for everyday use.
PROD0542,Dove Hydra Shampoo,Dove,5377,5500,2.2,3.8,589,9,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0542,Long-lasting formula with smooth application.
PROD0543,Head & Shoulders Glow Shampoo,Head & Shoulders,4403,5726,23.1,4.2,4224,14,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0543,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0544,WOW Intense Shampoo,WOW,5608,5861,4.3,3.8,7541,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0544,"Smudge-proof, waterproof, and lightweight formula."
PROD0545,Dove Natural Shampoo,Dove,5399,6613,18.4,3.5,3219,13,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0545,Enriched with natural extracts for everyday use.
PROD0546,Pantene Matte Shampoo,Pantene,1698,2606,34.8,4.1,7889,12,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0546,Hydrating and gentle on skin with rich texture.
PROD0547,Head & Shoulders Pure Shampoo,Head & Shoulders,1187,2341,49.3,3.5,3250,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0547,Enriched with natural extracts for everyday use.
PROD0548,Dove Natural Shampoo,Dove,3390,4607,26.4,4.6,164,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0548,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0549,Tresemme Natural Shampoo,Tresemme,3176,3851,17.5,5,4649,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0549,Hydrating and gentle on skin with rich texture.
PROD0550,Dove Intense Shampoo,Dove,5777,7013,17.6,3.7,6164,13,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0550,Tested by dermatologists and suitable for all skin types.
PROD0551,WOW Ultra Shampoo,WOW,2502,2925,14.5,4.4,5634,17,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0551,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0552,Tresemme Matte Shampoo,Tresemme,2009,3101,35.2,4.7,3362,6,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0552,"Smudge-proof, waterproof, and lightweight formula."
PROD0553,Pantene Ultra Shampoo,Pantene,208,1640,87.3,4.4,6641,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0553,Long-lasting formula with smooth application.
PROD0554,WOW Natural Shampoo,WOW,5784,6738,14.2,4.5,2402,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0554,Hydrating and gentle on skin with rich texture.
PROD0555,L'Oreal Hydra Shampoo,L'Oreal,2963,3963,25.2,4.8,5127,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0555,Hydrating and gentle on skin with rich texture.
PROD0556,Head & Shoulders Natural Shampoo,Head & Shoulders,5869,6437,8.8,5,1159,8,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0556,Tested by dermatologists and suitable for all skin types.
PROD0557,Dove Intense Shampoo,Dove,202,1543,86.9,4.9,6541,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0557,Long-lasting formula with smooth application.
PROD0558,Pantene Pure Shampoo,Pantene,3182,4023,20.9,3.6,582,3,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0558,"Smudge-proof, waterproof, and lightweight formula."
PROD0559,Head & Shoulders Hydra Shampoo,Head & Shoulders,543,1309,58.5,4.4,4874,,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0559,Hydrating and gentle on skin with rich texture.
PROD0560,Pantene Intense Shampoo,Pantene,700,1766,60.4,4.3,2511,4,Home/Personal Care/Shampoo,https://www.myntra.com/personal-care/shampoo/PROD0560,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0561,Biotique Glow Conditioner,Biotique,2384,3547,32.8,4.5,5505,20,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0561,Tested by dermatologists and suitable for all skin types.
PROD0562,Dove Intense Conditioner,Dove,4850,6117,20.7,4.8,6419,16,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0562,Long-lasting formula with smooth application.
PROD0563,Dove Hydra Conditioner,Dove,4355,4440,1.9,3.6,1937,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0563,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0564,Biotique Matte Conditioner,Biotique,925,1699,45.6,4.9,1594,10,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0564,Long-lasting formula with smooth application.
PROD0565,Mamaearth Ultra Conditioner,Mamaearth,3090,3295,6.2,3.7,7351,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0565,Hydrating and gentle on skin with rich texture.
PROD0566,WOW Matte Conditioner,WOW,1627,2638,38.3,4.9,5591,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0566,"Smudge-proof, waterproof, and lightweight formula."
PROD0567,Mamaearth Natural Conditioner,Mamaearth,3125,4604,32.1,4.5,4849,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0567,"Smudge-proof, waterproof, and lightweight formula."
PROD0568,Dove Glow Conditioner,Dove,5839,6843,14.7,3.9,3320,13,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0568,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0569,Mamaearth Natural Conditioner,Mamaearth,1421,1644,13.6,4,2362,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0569,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0570,WOW Ultra Conditioner,WOW,1467,2443,40,4.3,3390,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0570,Hydrating and gentle on skin with rich texture.
PROD0571,Tresemme Natural Conditioner,Tresemme,4891,5852,16.4,3.9,1154,2,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0571,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0572,WOW Ultra Conditioner,WOW,1286,2757,53.4,4.8,1966,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0572,Hydrating and gentle on skin with rich texture.
PROD0573,Dove Matte Conditioner,Dove,1320,1730,23.7,4.7,1361,6,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0573,Hydrating and gentle on skin with rich texture.
PROD0574,WOW Glow Conditioner,WOW,3964,4417,10.3,4.4,1523,14,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0574,"Smudge-proof, waterproof, and lightweight formula."
PROD0575,Biotique Ultra Conditioner,Biotique,4257,4454,4.4,3.5,7380,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0575,Tested by dermatologists and suitable for all skin types.
PROD0576,WOW Natural Conditioner,WOW,1396,1912,27,3.9,2870,15,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0576,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0577,Tresemme Matte Conditioner,Tresemme,1669,1915,12.8,4.3,1870,4,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0577,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0578,Tresemme Ultra Conditioner,Tresemme,2010,2617,23.2,3.9,4605,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0578,Tested by dermatologists and suitable for all skin types.
PROD0579,Biotique Hydra Conditioner,Biotique,1342,1443,7,4.6,6411,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0579,Hydrating and gentle on skin with rich texture.
PROD0580,Mamaearth Pure Conditioner,Mamaearth,4405,5306,17,4.6,2068,18,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0580,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0581,Dove Intense Conditioner,Dove,5454,6145,11.2,4.6,3350,9,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0581,Hydrating and gentle on skin with rich texture.
PROD0582,WOW Ultra Conditioner,WOW,2346,3179,26.2,3.6,1287,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0582,Long-lasting formula with smooth application.
PROD0583,Mamaearth Glow Conditioner,Mamaearth,2390,3205,25.4,4.5,2105,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0583,Hydrating and gentle on skin with rich texture.
PROD0584,Tresemme Hydra Conditioner,Tresemme,385,518,25.7,4.8,2433,3,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0584,Enriched with natural extracts for everyday use.
PROD0585,Tresemme Pure Conditioner,Tresemme,2919,3537,17.5,3.8,7929,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0585,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0586,Dove Glow Conditioner,Dove,3789,4153,8.8,3.7,5684,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0586,Tested by dermatologists and suitable for all skin types.
PROD0587,Biotique Ultra Conditioner,Biotique,2846,3867,26.4,3.5,651,14,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0587,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0588,Biotique Pure Conditioner,Biotique,1155,2488,53.6,4.4,347,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0588,Enriched with natural extracts for everyday use.
PROD0589,Mamaearth Pure Conditioner,Mamaearth,5329,6000,11.2,4.8,4257,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0589,Hydrating and gentle on skin with rich texture.
PROD0590,Mamaearth Ultra Conditioner,Mamaearth,296,356,16.9,4.9,1031,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0590,Hydrating and gentle on skin with rich texture.
PROD0591,Biotique Pure Conditioner,Biotique,553,1070,48.3,4.1,4141,13,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0591,Enriched with natural extracts for everyday use.
PROD0592,WOW Hydra Conditioner,WOW,5817,5868,0.9,4.2,4874,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0592,Hydrating and gentle on skin with rich texture.
PROD0593,Biotique Matte Conditioner,Biotique,449,1885,76.2,4.1,2941,18,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0593,Tested by dermatologists and suitable for all skin types.
PROD0594,Dove Glow Conditioner,Dove,5637,5926,4.9,3.7,719,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0594,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0595,L'Oreal Pure Conditioner,L'Oreal,1507,2026,25.6,4.6,2763,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0595,Long-lasting formula with smooth application.
PROD0596,WOW Ultra Conditioner,WOW,5459,5634,3.1,4.4,1828,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0596,Hydrating and gentle on skin with rich texture.
PROD0597,L'Oreal Hydra Conditioner,L'Oreal,4998,6130,18.5,4.7,6676,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0597,Enriched with natural extracts for everyday use.
PROD0598,Tresemme Pure Conditioner,Tresemme,528,675,21.8,4.6,687,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0598,Tested by dermatologists and suitable for all skin types.
PROD0599,Dove Glow Conditioner,Dove,3700,4573,19.1,4.7,2213,15,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0599,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0600,Dove Ultra Conditioner,Dove,1641,1797,8.7,4.7,886,4,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0600,Enriched with natural extracts for everyday use.
PROD0601,Tresemme Intense Conditioner,Tresemme,2820,3126,9.8,4.7,6649,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0601,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0602,Dove Natural Conditioner,Dove,2182,3029,28,4.9,3552,4,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0602,Tested by dermatologists and suitable for all skin types.
PROD0603,Biotique Pure Conditioner,Biotique,3429,4090,16.2,4,5775,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0603,Hydrating and gentle on skin with rich texture.
PROD0604,L'Oreal Pure Conditioner,L'Oreal,1464,1640,10.7,4.6,3444,17,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0604,Tested by dermatologists and suitable for all skin types.
PROD0605,Dove Glow Conditioner,Dove,2254,3370,33.1,4.4,3697,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0605,Long-lasting formula with smooth application.
PROD0606,WOW Glow Conditioner,WOW,3160,4613,31.5,4.1,764,2,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0606,Tested by dermatologists and suitable for all skin types.
PROD0607,Dove Natural Conditioner,Dove,5326,6633,19.7,3.8,4335,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0607,"Smudge-proof, waterproof, and lightweight formula."
PROD0608,Mamaearth Matte Conditioner,Mamaearth,2373,3066,22.6,3.6,6315,13,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0608,Tested by dermatologists and suitable for all skin types.
PROD0609,Tresemme Matte Conditioner,Tresemme,2374,3873,38.7,4.2,4268,13,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0609,Long-lasting formula with smooth application.
PROD0610,Tresemme Ultra Conditioner,Tresemme,4308,4385,1.8,4.8,6882,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0610,Tested by dermatologists and suitable for all skin types.
PROD0611,Biotique Hydra Conditioner,Biotique,3947,4740,16.7,3.9,4047,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0611,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0612,Biotique Glow Conditioner,Biotique,4820,5022,4,4.5,6898,19,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0612,Long-lasting formula with smooth application.
PROD0613,Biotique Glow Conditioner,Biotique,976,2041,52.2,3.9,520,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0613,Enriched with natural extracts for everyday use.
PROD0614,Dove Hydra Conditioner,Dove,4238,5147,17.7,4.2,1888,9,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0614,Enriched with natural extracts for everyday use.
PROD0615,L'Oreal Pure Conditioner,L'Oreal,5195,6653,21.9,4.3,1443,5,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0615,Long-lasting formula with smooth application.
PROD0616,Tresemme Ultra Conditioner,Tresemme,1048,2399,56.3,4.2,4016,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0616,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0617,Tresemme Hydra Conditioner,Tresemme,1023,1674,38.9,4.2,88,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0617,Tested by dermatologists and suitable for all skin types.
PROD0618,WOW Glow Conditioner,WOW,1596,2421,34.1,4.4,4171,2,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0618,Tested by dermatologists and suitable for all skin types.
PROD0619,Tresemme Intense Conditioner,Tresemme,3013,3267,7.8,4.7,4897,16,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0619,"Smudge-proof, waterproof, and lightweight formula."
PROD0620,WOW Natural Conditioner,WOW,4940,6125,19.3,4.4,4091,5,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0620,Enriched with natural extracts for everyday use.
PROD0621,Tresemme Hydra Conditioner,Tresemme,3646,3929,7.2,4.7,6567,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0621,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0622,Dove Hydra Conditioner,Dove,1644,1869,12,4.8,328,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0622,Tested by dermatologists and suitable for all skin types.
PROD0623,WOW Pure Conditioner,WOW,4251,5420,21.6,4.1,6632,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0623,Hydrating and gentle on skin with rich texture.
PROD0624,Mamaearth Intense Conditioner,Mamaearth,3214,4098,21.6,4.8,6210,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0624,Long-lasting formula with smooth application.
PROD0625,Dove Natural Conditioner,Dove,3940,4950,20.4,4.2,4081,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0625,Tested by dermatologists and suitable for all skin types.
PROD0626,Biotique Natural Conditioner,Biotique,1362,1482,8.1,4.9,5191,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0626,Hydrating and gentle on skin with rich texture.
PROD0627,WOW Natural Conditioner,WOW,5528,6633,16.7,4.4,1296,14,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0627,Enriched with natural extracts for everyday use.
PROD0628,Tresemme Glow Conditioner,Tresemme,1948,2126,8.4,4.9,75,2,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0628,Long-lasting formula with smooth application.
PROD0629,Tresemme Pure Conditioner,Tresemme,1953,2798,30.2,4.6,3805,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0629,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0630,Biotique Matte Conditioner,Biotique,613,1122,45.4,4.6,6845,15,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0630,Long-lasting formula with smooth application.
PROD0631,Mamaearth Hydra Conditioner,Mamaearth,1751,2962,40.9,3.8,4272,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0631,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0632,WOW Ultra Conditioner,WOW,1754,3203,45.2,4.1,2291,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0632,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0633,Tresemme Matte Conditioner,Tresemme,1567,1748,10.4,4.5,545,9,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0633,Enriched with natural extracts for everyday use.
PROD0634,Tresemme Intense Conditioner,Tresemme,1402,2687,47.8,3.7,2492,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0634,"Smudge-proof, waterproof, and lightweight formula."
PROD0635,Biotique Glow Conditioner,Biotique,1888,3339,43.5,4.1,505,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0635,Long-lasting formula with smooth application.
PROD0636,Biotique Matte Conditioner,Biotique,4858,6302,22.9,4.2,5495,20,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0636,Hydrating and gentle on skin with rich texture.
PROD0637,L'Oreal Hydra Conditioner,L'Oreal,3027,4333,30.1,3.7,4798,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0637,Enriched with natural extracts for everyday use.
PROD0638,L'Oreal Matte Conditioner,L'Oreal,1590,1852,14.1,4.2,6760,,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0638,Tested by dermatologists and suitable for all skin types.
PROD0639,WOW Hydra Conditioner,WOW,166,1250,86.7,3.8,4365,8,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0639,"Smudge-proof, waterproof, and lightweight formula."
PROD0640,WOW Pure Conditioner,WOW,4944,5730,13.7,4.9,2528,10,Home/Personal Care/Conditioner,https://www.myntra.com/personal-care/conditioner/PROD0640,Enriched with natural extracts for everyday use.
PROD0641,Ponds Matte Body Lotion,Ponds,3835,5209,26.4,3.6,6490,6,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0641,Long-lasting formula with smooth application.
PROD0642,Nivea Hydra Body Lotion,Nivea,3146,4301,26.9,4.7,1352,18,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0642,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0643,Nivea Matte Body Lotion,Nivea,1518,1940,21.8,4.3,5898,13,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0643,"Smudge-proof, waterproof, and lightweight formula."
PROD0644,Nivea Intense Body Lotion,Nivea,4850,5584,13.1,3.7,1036,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0644,Long-lasting formula with smooth application.
PROD0645,Ponds Intense Body Lotion,Ponds,4522,5642,19.9,4.6,6786,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0645,Hydrating and gentle on skin with rich texture.
PROD0646,Himalaya Hydra Body Lotion,Himalaya,3843,5243,26.7,3.8,535,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0646,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0647,The Body Shop Ultra Body Lotion,The Body Shop,2262,3755,39.8,4.6,709,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0647,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0648,Vaseline Intense Body Lotion,Vaseline,5104,5649,9.6,4,2483,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0648,Enriched with natural extracts for everyday use.
PROD0649,The Body Shop Intense Body Lotion,The Body Shop,5486,6971,21.3,4.5,700,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0649,Tested by dermatologists and suitable for all skin types.
PROD0650,Nivea Matte Body Lotion,Nivea,534,1056,49.4,4.3,3676,13,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0650,Hydrating and gentle on skin with rich texture.
PROD0651,Himalaya Matte Body Lotion,Himalaya,3254,3986,18.4,4.3,7038,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0651,Hydrating and gentle on skin with rich texture.
PROD0652,The Body Shop Intense Body Lotion,The Body Shop,4981,5374,7.3,3.5,1649,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0652,Enriched with natural extracts for everyday use.
PROD0653,Ponds Ultra Body Lotion,Ponds,892,2070,56.9,4.5,443,10,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0653,Hydrating and gentle on skin with rich texture.
PROD0654,Nivea Hydra Body Lotion,Nivea,2313,3348,30.9,4.5,510,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0654,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0655,The Body Shop Hydra Body Lotion,The Body Shop,4353,5097,14.6,4.9,1065,6,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0655,Hydrating and gentle on skin with rich texture.
PROD0656,The Body Shop Pure Body Lotion,The Body Shop,2093,3144,33.4,4.3,7074,1,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0656,Enriched with natural extracts for everyday use.
PROD0657,The Body Shop Ultra Body Lotion,The Body Shop,4697,5406,13.1,4.9,7924,13,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0657,Enriched with natural extracts for everyday use.
PROD0658,Nivea Matte Body Lotion,Nivea,3990,4065,1.8,3.6,971,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0658,Infused with essential oils and organic ingredients for a refreshing experience.
PROD0659,Ponds Matte Body Lotion,Ponds,4713,5206,9.5,4.8,228,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0659,"Smudge-proof, waterproof, and lightweight formula."
PROD0660,Mamaearth Intense Body Lotion,Mamaearth,2754,3424,19.6,4.8,7266,4,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0660,"Smudge-proof, waterproof, and lightweight formula."
PROD0661,Vaseline Pure Body Lotion,Vaseline,4652,5994,22.4,3.9,5592,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0661,"Smudge-proof, waterproof, and lightweight formula."
PROD0662,Vaseline Glow Body Lotion,Vaseline,4872,6008,18.9,3.7,132,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0662,Long-lasting formula with smooth application.
PROD0663,The Body Shop Natural Body Lotion,The Body Shop,4690,5979,21.6,3.9,511,12,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0663,Tested by dermatologists and suitable for all skin types.
PROD0664,Mamaearth Matte Body Lotion,Mamaearth,5373,6414,16.2,4.7,1937,2,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0664,Enriched with natural extracts for everyday use.
PROD0665,Mamaearth Intense Body Lotion,Mamaearth,3020,3756,19.6,4.4,5482,15,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0665,Enriched with natural extracts for everyday use.
PROD0666,Ponds Matte Body Lotion,Ponds,5275,6647,20.6,3.9,7016,,Home/Personal Care/Body Lotion,https://www.myntra.com/personal-care/body lotion/PROD0666,Enriched with natural extracts for everyday use.
